car_id;car_band;car_num;car_valid_mes;car_valid_ano;car_nm;car_cli_cod
489;Visa;5180975049841210;7;2015;P̣o de A̤̼car;4489
490;MasterCard;5181019078427921;4;2021;Ford;4490
491;Visa;5181592503660355;11;2022;Mitsubishi;4491
492;MasterCard;5181867599147370;1;2017;Americanas;4492
493;Visa;5181914257933386;5;2014;Submarino;4493
494;MasterCard;5182402783958241;5;2015;Itaucard;4494
495;Visa;5182428652145891;9;2022;TudoAzul;4495
496;MasterCard;5182436596555634;2;2016;EXTRA;4496
497;Visa;5182507117697966;1;2017;TAM;4497
498;MasterCard;5182835987913429;6;2018;Luiza;4498
499;Visa;5182910769451409;4;2020;Walmart;4499
500;MasterCard;5183027187967675;6;2017;TIM;4500
501;Visa;5183381817908951;7;2015;Ipiranga;4501
502;MasterCard;5183391268001865;8;2015;Ponto Frio;4502
503;Visa;5183649065378121;11;2022;VIVO;4503
504;MasterCard;5183822728856466;11;2017;Volkswagen;4504
505;Visa;5184511643177820;1;2020;FIAT;4505
506;MasterCard;5184957555774597;2;2016;P̣o de A̤̼car;4506
507;Visa;5185066801561049;6;2014;Ford;4507
508;MasterCard;5185094327521517;1;2017;Mitsubishi;4508
509;Visa;5185315977185966;8;2019;Americanas;4509
510;MasterCard;5185734954159707;10;2016;Submarino;4510
511;Visa;5185802630065004;4;2016;Itaucard;4511
512;MasterCard;5186024800455197;9;2014;TudoAzul;4512
513;Visa;5186101477351034;9;2022;EXTRA;4513
514;MasterCard;5186502880449400;7;2016;TAM;4514
515;Visa;5186686687874607;8;2015;Luiza;4515
516;MasterCard;5186721030585467;3;2018;Walmart;4516
517;Visa;5186945379599928;7;2017;TIM;4517
518;MasterCard;5187126616379249;7;2022;Ipiranga;4518
519;Visa;5187290354846049;3;2017;Ponto Frio;4519
520;MasterCard;5187662540264428;6;2022;VIVO;4520
521;Visa;5187691534021860;3;2014;Volkswagen;4521
522;MasterCard;5187695161541924;7;2018;FIAT;4522
523;Visa;5188274312997234;10;2013;P̣o de A̤̼car;4523
524;MasterCard;5188406783780085;5;2015;Ford;4524
525;Visa;5188420805949711;8;2013;Mitsubishi;4525
526;MasterCard;5188462530057879;9;2016;Americanas;4526
527;Visa;5188470201175652;10;2015;Submarino;4527
528;MasterCard;5188722301707608;12;2013;Itaucard;4528
529;Visa;5188855296443219;1;2019;TudoAzul;4529
530;MasterCard;5188987240046261;10;2021;EXTRA;4530
531;Visa;5189031346249399;6;2014;TAM;4531
532;MasterCard;5189071167749350;6;2016;Luiza;4532
533;Visa;5189149110941215;12;2021;Walmart;4533
534;MasterCard;5189465422299690;11;2017;TIM;4534
535;Visa;5189891710011287;2;2019;Ipiranga;4535
536;MasterCard;5190780172552913;3;2017;Ponto Frio;4536
537;Visa;5191075847833415;2;2014;VIVO;4537
538;MasterCard;5191354499300946;7;2017;Volkswagen;4538
539;Visa;5191471011652612;1;2018;FIAT;4539
540;MasterCard;5191582142948172;6;2021;P̣o de A̤̼car;4540
541;Visa;5191869307537561;6;2016;Ford;4541
542;MasterCard;5192194374715900;8;2015;Mitsubishi;4542
543;Visa;5192287008911378;7;2013;Americanas;4543
544;MasterCard;5192433117344046;2;2021;Submarino;4544
545;Visa;5192830074722876;2;2020;Itaucard;4545
546;MasterCard;5193169848076068;8;2017;TudoAzul;4546
547;Visa;5193490552306174;7;2021;EXTRA;4547
548;MasterCard;5193569919876755;11;2018;TAM;4548
549;Visa;5193737454968503;8;2021;Luiza;4549
550;MasterCard;5193879689704622;2;2015;Walmart;4550
551;Visa;5194429709771648;9;2016;TIM;4551
552;MasterCard;5194436608413236;1;2020;Ipiranga;4552
553;Visa;5194466878860259;12;2016;Ponto Frio;4553
554;MasterCard;5194645223924898;6;2015;VIVO;4554
555;Visa;5194870947906740;2;2018;Volkswagen;4555
556;MasterCard;5195250347587274;5;2015;FIAT;4556
557;Visa;5195304852924303;10;2015;P̣o de A̤̼car;4557
558;MasterCard;5195803381535221;3;2021;Ford;4558
559;Visa;5195806232891042;11;2022;Mitsubishi;4559
560;MasterCard;5195901670791206;9;2014;Americanas;4560
561;Visa;5196255107861947;8;2013;Submarino;4561
562;MasterCard;5196453394270508;5;2014;Itaucard;4562
563;Visa;5196523313215000;2;2020;TudoAzul;4563
564;MasterCard;5196762634152542;12;2019;EXTRA;4564
565;Visa;5196763830543492;11;2019;TAM;4565
566;MasterCard;5196928992005994;3;2013;Luiza;4566
567;Visa;5196930177835748;7;2017;Walmart;4567
568;MasterCard;5197097136839295;10;2017;TIM;4568
569;Visa;5197264469633814;7;2020;Ipiranga;4569
570;MasterCard;5197314026756210;1;2021;Ponto Frio;4570
571;Visa;5197374342009429;7;2013;VIVO;4571
572;MasterCard;5197832475840110;1;2021;Volkswagen;4572
573;Visa;5198097124919292;12;2018;FIAT;4573
574;MasterCard;5198803406124939;5;2021;P̣o de A̤̼car;4574
575;Visa;5198898184075952;3;2014;Ford;4575
576;MasterCard;5199067899845542;9;2017;Mitsubishi;4576
577;Visa;5199454712313599;2;2020;Americanas;4577
578;MasterCard;5199606618885883;10;2016;Submarino;4578
579;Visa;5199765026336535;3;2016;Itaucard;4579
580;MasterCard;5211502019069159;3;2021;TudoAzul;4580
581;Visa;5216178758689205;5;2016;EXTRA;4581
582;MasterCard;5220034812507210;12;2021;TAM;4582
583;Visa;5220705236685466;3;2019;Luiza;4583
584;MasterCard;5222049088445493;11;2017;Walmart;4584
585;Visa;5223299144320181;6;2015;TIM;4585
586;MasterCard;5224876765599471;11;2015;Ipiranga;4586
587;Visa;5226040020287034;11;2014;Ponto Frio;4587
588;MasterCard;5227146634263916;3;2016;VIVO;4588
589;Visa;5228151801102795;11;2019;Volkswagen;4589
590;MasterCard;5228754118294450;10;2017;FIAT;4590
591;Visa;5231613342207851;12;2015;P̣o de A̤̼car;4591
592;MasterCard;5237930419608015;1;2020;Ford;4592
593;Visa;5238605993292290;1;2018;Mitsubishi;4593
594;MasterCard;5239643274052064;5;2021;Americanas;4594
595;Visa;5243133947090248;4;2015;Submarino;4595
596;MasterCard;5244059680602516;7;2013;Itaucard;4596
597;Visa;5245713153621188;5;2021;TudoAzul;4597
598;MasterCard;5245934338299551;4;2021;EXTRA;4598
599;Visa;5246080970768817;9;2013;TAM;4599
600;MasterCard;5247259855526499;9;2014;Luiza;4600
601;Visa;5258771586781365;9;2015;Walmart;4601
602;MasterCard;5263318920210001;6;2015;TIM;4602
603;Visa;5274869053196166;12;2020;Ipiranga;4603
604;MasterCard;5275674029928634;3;2017;Ponto Frio;4604
605;Visa;5283696188395846;12;2021;VIVO;4605
606;MasterCard;5286654573450794;11;2014;Volkswagen;4606
607;Visa;5287724832473326;2;2017;FIAT;4607
608;MasterCard;5287804925539534;2;2014;P̣o de A̤̼car;4608
609;Visa;5294871400236158;1;2021;Ford;4609
610;MasterCard;5298412970746860;3;2013;Mitsubishi;4610
611;Visa;5313424284760847;6;2018;Americanas;4611
612;MasterCard;5314193335357122;1;2013;Submarino;4612
613;Visa;5314947642227637;10;2020;Itaucard;4613
614;MasterCard;5315685327323153;7;2017;TudoAzul;4614
615;Visa;5315818386431789;4;2022;EXTRA;4615
616;MasterCard;5316862825085409;7;2022;TAM;4616
617;Visa;5320786797129543;5;2021;Luiza;4617
618;MasterCard;5320825514104213;12;2015;Walmart;4618
619;Visa;5321288077770735;2;2018;TIM;4619
620;MasterCard;5321321207704025;4;2020;Ipiranga;4620
621;Visa;5321515411622820;10;2021;Ponto Frio;4621
622;MasterCard;5321561093246569;3;2016;VIVO;4622
623;Visa;5322727406071494;1;2021;Volkswagen;4623
624;MasterCard;5323295134459628;10;2013;FIAT;4624
625;Visa;5324143493408334;2;2022;P̣o de A̤̼car;4625
626;MasterCard;5325546870343380;9;2015;Ford;4626
627;Visa;5325804946250289;10;2021;Mitsubishi;4627
628;MasterCard;5326666164672933;7;2016;Americanas;4628
629;Visa;5327690576235761;4;2021;Submarino;4629
630;MasterCard;5327828880865125;11;2022;Itaucard;4630
631;Visa;5329425134696067;5;2019;TudoAzul;4631
632;MasterCard;5330151366884826;6;2017;EXTRA;4632
633;Visa;5330590819967910;3;2013;TAM;4633
634;MasterCard;5330963887120591;5;2021;Luiza;4634
635;Visa;5333207446332080;11;2021;Walmart;4635
636;MasterCard;5333400519741693;7;2016;TIM;4636
637;Visa;5333822173266679;6;2013;Ipiranga;4637
638;MasterCard;5333862648387431;3;2021;Ponto Frio;4638
639;Visa;5334364897054621;12;2022;VIVO;4639
640;MasterCard;5336539665525779;2;2017;Volkswagen;4640
641;Visa;5337576339058578;2;2020;FIAT;4641
642;MasterCard;5337649394972249;5;2014;P̣o de A̤̼car;4642
643;Visa;5338101471327245;3;2013;Ford;4643
644;MasterCard;5340087970350861;4;2021;Mitsubishi;4644
645;Visa;5340097429496231;10;2018;Americanas;4645
646;MasterCard;5340429912102404;3;2021;Submarino;4646
647;Visa;5342543524489736;5;2020;Itaucard;4647
648;MasterCard;5343907961281943;11;2015;TudoAzul;4648
649;Visa;5344350672871804;10;2013;EXTRA;4649
650;MasterCard;5344501457568258;2;2013;TAM;4650
651;Visa;5344798024222258;3;2016;Luiza;4651
652;MasterCard;5345335233011280;11;2013;Walmart;4652
653;Visa;5346320996247231;5;2016;TIM;4653
654;MasterCard;5346592629337688;1;2022;Ipiranga;4654
655;Visa;5347619175729340;8;2018;Ponto Frio;4655
656;MasterCard;5347981969434768;12;2015;VIVO;4656
657;Visa;5351386584634890;10;2017;Volkswagen;4657
658;MasterCard;5352126744864509;9;2021;FIAT;4658
659;Visa;5352430175081821;10;2022;P̣o de A̤̼car;4659
660;MasterCard;5352451434144758;2;2017;Ford;4660
661;Visa;5352728895675396;10;2017;Mitsubishi;4661
662;MasterCard;5352798882890494;7;2014;Americanas;4662
663;Visa;5353491518022491;3;2021;Submarino;4663
664;MasterCard;5353834048938001;9;2016;Itaucard;4664
665;Visa;5354586044917818;8;2019;TudoAzul;4665
666;MasterCard;5355158740631300;10;2020;EXTRA;4666
667;Visa;5355434715505688;11;2016;TAM;4667
668;MasterCard;5356567278765149;2;2014;Luiza;4668
669;Visa;5356852887212299;12;2022;Walmart;4669
670;MasterCard;5357273991638797;3;2014;TIM;4670
671;Visa;5358730091415342;7;2018;Ipiranga;4671
672;MasterCard;5360067706704131;7;2013;Ponto Frio;4672
673;Visa;5360333038070231;10;2017;VIVO;4673
674;MasterCard;5360602902579127;3;2016;Volkswagen;4674
675;Visa;5361345789567562;1;2020;FIAT;4675
676;MasterCard;5361347393612374;7;2014;P̣o de A̤̼car;4676
677;Visa;5361569733233193;5;2014;Ford;4677
678;MasterCard;5362983620320442;1;2016;Mitsubishi;4678
679;Visa;5363373741502873;10;2013;Americanas;4679
680;MasterCard;5364368742853409;11;2017;Submarino;4680
681;Visa;5364858611365786;2;2013;Itaucard;4681
682;MasterCard;5364966550623069;3;2015;TudoAzul;4682
683;Visa;5365165009237824;3;2020;EXTRA;4683
684;MasterCard;5365450906525360;7;2017;TAM;4684
685;Visa;5367483164705339;11;2020;Luiza;4685
686;MasterCard;5368254482564517;4;2014;Walmart;4686
687;Visa;5368632825580429;1;2018;TIM;4687
688;MasterCard;5368994224579073;3;2016;Ipiranga;4688
689;Visa;5369130169074050;11;2021;Ponto Frio;4689
690;MasterCard;5369344389396710;2;2017;VIVO;4690
691;Visa;5369508023802192;3;2018;Volkswagen;4691
692;MasterCard;5371354205617688;7;2014;FIAT;4692
693;Visa;5371676242067475;9;2020;P̣o de A̤̼car;4693
694;MasterCard;5371772808926184;5;2021;Ford;4694
695;Visa;5373814471894875;7;2017;Mitsubishi;4695
696;MasterCard;5374009064482528;9;2021;Americanas;4696
697;Visa;5375662305112925;6;2013;Submarino;4697
698;MasterCard;5375808953172523;4;2022;Itaucard;4698
699;Visa;5375908574103370;3;2021;TudoAzul;4699
700;MasterCard;5376107051284055;2;2022;EXTRA;4700
701;Visa;5376717432285658;6;2019;TAM;4701
702;MasterCard;5376862644441422;6;2016;Luiza;4702
703;Visa;5377315009259619;3;2016;Walmart;4703
704;MasterCard;5377398950080386;1;2016;TIM;4704
705;Visa;5377736654905604;6;2022;Ipiranga;4705
706;MasterCard;5378950941972439;2;2016;Ponto Frio;4706
707;Visa;5380123250791808;1;2022;VIVO;4707
708;MasterCard;5380392261310484;2;2020;Volkswagen;4708
709;Visa;5381863021412860;6;2018;FIAT;4709
710;MasterCard;5382229116163215;11;2016;P̣o de A̤̼car;4710
711;Visa;5382441990058868;10;2020;Ford;4711
712;MasterCard;5382685493272727;2;2013;Mitsubishi;4712
713;Visa;5383093444355767;4;2022;Americanas;4713
714;MasterCard;5384642665400162;8;2015;Submarino;4714
715;Visa;5385155285708606;10;2016;Itaucard;4715
716;MasterCard;5385224709114995;11;2022;TudoAzul;4716
717;Visa;5387014560140660;8;2018;EXTRA;4717
718;MasterCard;5387280842014589;12;2018;TAM;4718
719;Visa;5387515887091865;8;2022;Luiza;4719
720;MasterCard;5389558774656618;8;2018;Walmart;4720
721;Visa;5391119975326588;5;2020;TIM;4721
722;MasterCard;5391333006885835;4;2016;Ipiranga;4722
723;Visa;5391411202666342;9;2016;Ponto Frio;4723
724;MasterCard;5391632591276421;2;2018;VIVO;4724
725;Visa;5391682952307166;3;2019;Volkswagen;4725
726;MasterCard;5392607438592245;1;2016;FIAT;4726
727;Visa;5393436606167815;10;2020;P̣o de A̤̼car;4727
728;MasterCard;5393551558395840;2;2017;Ford;4728
729;Visa;5395609681997449;2;2018;Mitsubishi;4729
730;MasterCard;5395616645556876;5;2018;Americanas;4730
731;Visa;5396205903911034;10;2019;Submarino;4731
732;MasterCard;5397195365284561;2;2014;Itaucard;4732
733;Visa;5398050178843553;7;2014;TudoAzul;4733
734;MasterCard;5410200357576837;6;2019;EXTRA;4734
735;Visa;5412954108272676;9;2018;TAM;4735
736;MasterCard;5414457084806632;6;2016;Luiza;4736
737;Visa;5416074278056621;3;2013;Walmart;4737
738;MasterCard;5418671147814023;8;2022;TIM;4738
739;Visa;5422776252408513;3;2013;Ipiranga;4739
740;MasterCard;5424990548468193;8;2013;Ponto Frio;4740
741;Visa;5426305760312825;6;2016;VIVO;4741
742;MasterCard;5428947228877806;9;2016;Volkswagen;4742
743;Visa;5429666821802966;3;2016;FIAT;4743
744;MasterCard;5430042613493270;8;2017;P̣o de A̤̼car;4744
745;Visa;5430044399970214;8;2014;Ford;4745
746;MasterCard;5435796702136289;5;2014;Mitsubishi;4746
747;Visa;5436181498127985;7;2018;Americanas;4747
748;MasterCard;5437414821418939;11;2018;Submarino;4748
749;Visa;5439482866721222;11;2014;Itaucard;4749
750;MasterCard;5444455615221521;1;2021;TudoAzul;4750
751;Visa;5447485823505550;9;2020;EXTRA;4751
752;MasterCard;5451429459452627;12;2017;TAM;4752
753;Visa;5451521889716385;8;2020;Luiza;4753
754;MasterCard;5456632970296774;2;2020;Walmart;4754
755;Visa;5456810721671206;9;2013;TIM;4755
756;MasterCard;5458337920228954;8;2022;Ipiranga;4756
757;Visa;5465088277230973;4;2014;Ponto Frio;4757
758;MasterCard;5467490812605248;7;2014;VIVO;4758
759;Visa;5470719937407416;3;2016;Volkswagen;4759
760;MasterCard;5471120434380130;3;2022;FIAT;4760
761;Visa;5475426945588552;6;2019;P̣o de A̤̼car;4761
762;MasterCard;5477952258996666;1;2022;Ford;4762
763;Visa;5481333897975276;11;2022;Mitsubishi;4763
764;MasterCard;5482794348169115;7;2013;Americanas;4764
765;Visa;5489928997913378;4;2018;Submarino;4765
766;MasterCard;5492899952805607;8;2017;Itaucard;4766
767;Visa;5494014658252702;4;2016;TudoAzul;4767
768;MasterCard;5495048914570369;1;2022;EXTRA;4768
769;Visa;5495732937883586;3;2013;TAM;4769
770;MasterCard;5495890634087840;8;2016;Luiza;4770
771;Visa;5496241226801645;1;2013;Walmart;4771
772;MasterCard;5488410651818848;9;2014;TIM;4772
773;Visa;5460961687974631;5;2019;Ipiranga;4773
774;MasterCard;5457313228920102;1;2018;Ponto Frio;4774
775;Visa;5436340602533892;5;2016;VIVO;4775
776;MasterCard;5414184497729878;7;2020;Volkswagen;4776
777;Visa;5392025491730315;10;2016;FIAT;4777
778;MasterCard;5385989408665333;5;2017;P̣o de A̤̼car;4778
779;Visa;5382457995596348;11;2017;Ford;4779
780;MasterCard;5380321616870353;2;2013;Mitsubishi;4780
781;Visa;5375681251902131;7;2013;Americanas;4781
782;MasterCard;5371641597230918;6;2016;Submarino;4782
783;Visa;5366189416777342;11;2021;Itaucard;4783
784;MasterCard;5359217848693956;9;2015;TudoAzul;4784
785;Visa;5357664843974634;11;2022;EXTRA;4785
786;MasterCard;5355791171570304;2;2022;TAM;4786
787;Visa;5351935152746738;5;2019;Luiza;4787
788;MasterCard;5351455666311081;3;2022;Walmart;4788
789;Visa;5346645972607657;5;2014;TIM;4789
790;MasterCard;5345481093088166;7;2014;Ipiranga;4790
791;Visa;5344368892740458;12;2019;Ponto Frio;4791
792;MasterCard;5339822635464379;1;2018;VIVO;4792
793;Visa;5335548558952288;8;2013;Volkswagen;4793
794;MasterCard;5335192066384470;8;2018;FIAT;4794
795;Visa;5326938723879861;5;2015;P̣o de A̤̼car;4795
796;MasterCard;5326201877938581;6;2015;Ford;4796
797;Visa;5325366894202300;11;2013;Mitsubishi;4797
798;MasterCard;5323340630047026;7;2013;Americanas;4798
799;Visa;5322843401804565;6;2020;Submarino;4799
800;MasterCard;5321577109009951;11;2020;Itaucard;4800
801;Visa;5315605606497264;3;2022;TudoAzul;4801
802;MasterCard;5311018274668608;6;2022;EXTRA;4802
803;Visa;5310982951149344;7;2015;TAM;4803
804;MasterCard;5280850143977447;8;2018;Luiza;4804
805;Visa;5278966828612610;3;2019;Walmart;4805
806;MasterCard;5276358060450299;12;2016;TIM;4806
807;Visa;5271535207536075;4;2020;Ipiranga;4807
808;MasterCard;5257364086075685;11;2020;Ponto Frio;4808
809;Visa;5255000277566724;9;2019;VIVO;4809
810;MasterCard;5254048044541857;2;2016;Volkswagen;4810
811;Visa;5250378113901241;7;2014;FIAT;4811
812;MasterCard;5227248844825668;11;2015;P̣o de A̤̼car;4812
813;Visa;5225760767878963;2;2016;Ford;4813
814;MasterCard;5225695020942943;12;2022;Mitsubishi;4814
815;Visa;5221149741918778;5;2020;Americanas;4815
816;MasterCard;5214587437734006;3;2019;Submarino;4816
817;Visa;5199825368034652;6;2020;Itaucard;4817
818;MasterCard;5198533488349058;9;2019;TudoAzul;4818
819;Visa;5197795878858306;5;2022;EXTRA;4819
820;MasterCard;5195775454752141;9;2022;TAM;4820
821;Visa;5195688511072650;4;2015;Luiza;4821
822;MasterCard;5195451276306991;11;2020;Walmart;4822
823;Visa;5194145919065922;8;2017;TIM;4823
824;MasterCard;5192584398626349;12;2013;Ipiranga;4824
825;Visa;5191750192563045;2;2017;Ponto Frio;4825
826;MasterCard;5191238423269246;9;2018;VIVO;4826
827;Visa;5190811235341246;1;2014;Volkswagen;4827
828;MasterCard;5186771200257359;3;2018;FIAT;4828
829;Visa;5186232100259512;8;2021;P̣o de A̤̼car;4829
830;MasterCard;5186218769806436;7;2019;Ford;4830
831;Visa;5185416651135315;8;2020;Mitsubishi;4831
832;MasterCard;5185003021857709;7;2013;Americanas;4832
833;Visa;5183731421181003;12;2022;Submarino;4833
834;MasterCard;5183460918935010;7;2021;Itaucard;4834
835;Visa;5181277408851317;5;2019;TudoAzul;4835
836;MasterCard;5181072830357583;7;2014;EXTRA;4836
837;Visa;5179444026118145;3;2016;TAM;4837
838;MasterCard;5178647666024040;1;2017;Luiza;4838
839;Visa;5178152584722268;4;2017;Walmart;4839
840;MasterCard;5176553859277629;1;2014;TIM;4840
841;Visa;5176171218985699;7;2021;Ipiranga;4841
842;MasterCard;5175985577977263;7;2013;Ponto Frio;4842
843;Visa;5175968068852088;2;2014;VIVO;4843
844;MasterCard;5175882715345362;3;2021;Volkswagen;4844
845;Visa;5174784489683807;6;2021;FIAT;4845
846;MasterCard;5170759359928779;11;2020;P̣o de A̤̼car;4846
847;Visa;5168953852681449;3;2021;Ford;4847
848;MasterCard;5168434640592897;10;2022;Mitsubishi;4848
849;Visa;5168327292050232;2;2016;Americanas;4849
850;MasterCard;5168030996131716;1;2021;Submarino;4850
851;Visa;5167921411548749;4;2021;Itaucard;4851
852;MasterCard;5166253457241693;6;2019;TudoAzul;4852
853;Visa;5164948346931481;8;2013;EXTRA;4853
854;MasterCard;5164778554551309;12;2018;TAM;4854
855;Visa;5163546013920560;11;2013;Luiza;4855
856;MasterCard;5161994629381223;1;2019;Walmart;4856
857;Visa;5161930909147488;2;2020;TIM;4857
858;MasterCard;5161780628119593;7;2013;Ipiranga;4858
859;Visa;5161608911841177;6;2017;Ponto Frio;4859
860;MasterCard;5161251919544303;1;2015;VIVO;4860
861;Visa;5161176003767173;7;2014;Volkswagen;4861
862;MasterCard;5161116668065071;5;2016;FIAT;4862
863;Visa;5158840180463152;6;2020;P̣o de A̤̼car;4863
864;MasterCard;5158457377897575;3;2022;Ford;4864
865;Visa;5157252454003313;3;2017;Mitsubishi;4865
866;MasterCard;5156681720702901;12;2018;Americanas;4866
867;Visa;5155490458556452;12;2014;Submarino;4867
868;MasterCard;5154139273888433;9;2021;Itaucard;4868
869;Visa;5154119236026895;11;2014;TudoAzul;4869
870;MasterCard;5153608787679119;8;2021;EXTRA;4870
871;Visa;5153435388691721;6;2016;TAM;4871
872;MasterCard;5153142159795382;4;2015;Luiza;4872
873;Visa;5152879944066515;6;2019;Walmart;4873
874;MasterCard;5150688654906117;6;2019;TIM;4874
875;Visa;5149996477845123;10;2013;Ipiranga;4875
876;MasterCard;5149352149255572;2;2014;Ponto Frio;4876
877;Visa;5148883016984901;6;2018;VIVO;4877
878;MasterCard;5146195902712643;10;2018;Volkswagen;4878
879;Visa;5145613976093000;11;2022;FIAT;4879
880;MasterCard;5145530707752336;4;2018;P̣o de A̤̼car;4880
881;Visa;5142948220921684;7;2021;Ford;4881
882;MasterCard;5142562164836562;1;2019;Mitsubishi;4882
883;Visa;5141996043971734;7;2018;Americanas;4883
884;MasterCard;5141965688825580;2;2019;Submarino;4884
885;Visa;5141771477824073;11;2019;Itaucard;4885
